100,2
100,7
100,6
100,8
100,9
100,10
101,11
101,9
103,12
103,11
104,7
104,10
105,4
105,12
106,5
106,9
106,8
106,13
107,13
108,2
109,0
109,12
110,7
110,10
110,13
111,7
111,8
111,10
112,10
113,11
115,7
115,9
116,3
116,9
116,12
117,6
117,11
117,12
118,3
118,6
119,0
119,3
120,0
121,2
122,6
122,10
124,7
124,6
124,10
124,11
125,2
125,11
125,14
128,14
129,5
130,2
130,9
132,6
159,11
161,14
165,2
167,0
167,13
168,4
171,11
172,4
174,11
174,12
176,1
176,7
177,7
177,0
177,2
178,8
178,0
179,7
180,7
180,6
180,9
180,14
182,11
184,14
184,13
184,4
185,14
185,3
186,0
186,3
186,2
186,11
188,13
189,5
191,7
191,11
192,1
192,10
193,6
195,2
195,8
196,2
196,14
198,6
198,7
198,9
199,1
199,2
199,4
199,5
199,14
200,8
200,9
201,6
201,9
202,4
202,6
203,0
203,6
203,11
203,8
203,14
204,9
204,10
205,1
205,7
206,4
206,7
206,9
206,11
208,1
208,10
210,10
212,6
212,10
213,12
213,14
215,7
215,6
216,8
216,4
217,0
219,0
219,14
224,11
226,5
230,6
238,8
254,5
255,5
257,9
259,3
260,11
261,4
261,11
262,4
265,4
266,0
267,3
269,0
269,9
270,3
272,2
273,13
273,14
275,6
276,3
277,6
277,10
279,8
282,1
284,7
285,3
285,7
286,1
286,7
286,8
286,9
286,10
286,11
287,4
288,7
289,4
289,9
290,7
290,6
290,1
290,5
290,4
290,13
290,12
291,0
291,3
292,0
292,14
294,10
294,13
295,1
296,12
297,2
297,8
299,12
299,9
299,11
300,2
301,11
301,14
303,5
304,7
306,3
306,11
309,0
309,1
309,4
309,14
310,14
312,11
314,11
316,10
318,11
319,0
321,1
324,1
324,4
325,8
326,1
327,14
328,8
329,7
330,3
332,5
333,3
335,12
336,14
337,8
338,3
338,11
338,12
347,2
349,12
350,11
350,14
352,5
352,12
354,6
354,3
355,13
357,4
357,8
359,6
363,6
363,13
366,5
366,7
367,10
369,9
370,1
370,5
370,11
371,6
371,7
372,3
373,9
373,14
374,6
374,10
374,13
375,7
377,6
379,0
379,2
379,3
379,8
380,0
380,3
380,11
380,10
381,3
381,5
381,7
381,10
382,6
382,7
382,10
383,13
384,0
384,7
385,7
385,1
385,12
387,5
388,1
388,3
389,5
389,13
389,14
390,1
391,13
391,14
392,3
392,7
393,1
393,7
393,12
393,13
394,3
394,5
394,4
394,8
394,9
394,10
394,14
395,0
395,6
395,2
395,8
395,9
396,6
396,11
396,10
397,10
397,11
398,0
398,2
398,5
398,7
398,14
399,1
399,2
400,13
401,3
401,14
401,9
402,5
402,8
403,6
403,10
404,2
404,3
404,6
404,7
404,11
405,0
405,1
405,9
405,8
406,2
406,11
407,4
407,11
408,2
409,10
412,13
414,10
414,2
415,1
415,3
415,11
416,2
416,8
417,13
418,1
419,12
419,2
421,1
422,7
422,11
424,3
425,2
426,9
431,14
433,0
433,11
434,11
436,13
437,7
447,14
448,3
449,4
451,4
451,8
452,1
452,3
452,14
453,9
454,2
455,3
455,10
456,0
456,2
456,13
456,14
457,10
457,13
459,9
460,7
464,6
464,11
464,13
464,12
467,7
467,14
467,10
468,3
469,3
470,1
471,0
471,6
471,14
472,13
473,9
473,5
473,1
474,1
475,14
476,1
476,5
477,0
477,14
478,3
479,1
479,4
479,8
479,3
479,7
480,0
480,3
480,8
480,11
481,14
481,10
481,11
481,7
481,6
481,2
482,3
482,9
482,8
482,14
483,1
483,2
482,6
482,3
482,5
482,11
484,0
482,5
482,10
482,14
482,3
485,5
485,11
486,3
486,1
486,2
486,5
486,12
486,10
486,14
487,14
487,10
487,5
487,1
488,3
488,7
489,8
490,2
490,10
491,7
491,10
491,14
491,13
491,12
492,14
492,8
492,12
493,13
495,7
495,6
495,0
495,4
495,8
496,4
496,9
497,8
497,10
497,12
499,0
499,11
500,3
500,5
500,10
500,13
501,0
501,7
501,11
502,1
502,6
503,0
503,10
504,7
504,3
505,8
505,4
505,13
507,11
507,7
508,8
508,3
509,3
511,11
511,14
512,5
514,5
514,14
515,7
515,10
515,11
518,0
518,3
519,5
521,7
521,5
523,7
523,12
526,2
