0,0,0,0
0,1,0,0
0,2,0,0
0,3,0,0
0,4,0,0
0,5,0,0
1,6,0,44959
1,6,1,30901
1,6,2,55485
1,6,3,5048
1,6,4,140291
1,6,5,78886
1,6,6,99594
1,6,7,79846
1,6,8,223443
1,6,9,221680
1,6,10,194962
1,6,11,159844
1,6,12,279099
1,6,13,263938
1,6,14,249347
1,6,15,275835
1,7,0,64133
1,7,1,61661
1,7,2,65699
1,7,3,68333
1,7,4,145343
1,7,5,125036
1,7,6,128401
1,7,7,86295
1,7,8,220225
1,7,9,165329
1,7,10,212847
1,7,11,155499
1,7,12,279719
1,7,13,272889
1,7,14,238406
1,7,15,235477
1,8,0,46238
1,8,1,37987
1,8,2,22177
1,8,3,24180
1,8,4,148569
1,8,5,123087
1,8,6,83640
1,8,7,152217
1,8,8,155604
1,8,9,155717
1,8,10,192966
1,8,11,210410
1,8,12,249743
1,8,13,287557
1,8,14,272336
1,8,15,255269
1,9,0,20608
1,9,1,21399
1,9,2,35634
1,9,3,73578
1,9,4,89086
1,9,5,103898
1,9,6,136765
1,9,7,79201
1,9,8,179311
1,9,9,206353
1,9,10,212284
1,9,11,213684
1,9,12,232475
1,9,13,272853
1,9,14,251991
1,9,15,250195
1,10,0,11013
1,10,1,76375
1,10,2,41939
1,10,3,6954
1,10,4,80008
1,10,5,77014
1,10,6,79778
1,10,7,142675
1,10,8,220873
1,10,9,204397
1,10,10,184001
1,10,11,207257
1,10,12,265096
1,10,13,284369
1,10,14,253789
1,10,15,269307
1,11,0,41108
1,11,1,33531
1,11,2,61861
1,11,3,42741
1,11,4,108890
1,11,5,150569
1,11,6,123869
1,11,7,105551
1,11,8,205557
1,11,9,181336
1,11,10,157902
1,11,11,203363
1,11,12,297650
1,11,13,240190
1,11,14,239164
1,11,15,262897
1,12,0,14175
1,12,1,65452
1,12,2,52899
1,12,3,5709
1,12,4,86469
1,12,5,95653
1,12,6,93197
1,12,7,104165
1,12,8,178014
1,12,9,216554
1,12,10,230100
1,12,11,217494
1,12,12,235027
1,12,13,256834
1,12,14,230739
1,12,15,298724
1,13,0,69251
1,13,1,15023
1,13,2,42677
1,13,3,19769
1,13,4,133238
1,13,5,110994
1,13,6,100810
1,13,7,118331
1,13,8,218311
1,13,9,195513
1,13,10,207165
1,13,11,229757
1,13,12,267544
1,13,13,295894
1,13,14,286462
1,13,15,248239
1,14,0,19239
1,14,1,66834
1,14,2,15791
1,14,3,17887
1,14,4,87116
1,14,5,82107
1,14,6,132181
1,14,7,131681
1,14,8,174724
1,14,9,155717
1,14,10,198748
1,14,11,178403
1,14,12,236187
1,14,13,278621
1,14,14,262095
1,14,15,240580
1,15,0,7777
1,15,1,57795
1,15,2,27897
1,15,3,50461
1,15,4,120375
1,15,5,139779
1,15,6,86097
1,15,7,87535
1,15,8,223397
1,15,9,164779
1,15,10,187946
1,15,11,227131
1,15,12,246539
1,15,13,293962
1,15,14,249437
1,15,15,305124
1,16,0,34663
1,16,1,70022
1,16,2,45779
1,16,3,22360
1,16,4,92284
1,16,5,88611
1,16,6,103443
1,16,7,134253
1,16,8,221537
1,16,9,153783
1,16,10,177710
1,16,11,161153
1,16,12,275251
1,16,13,306198
1,16,14,270515
1,16,15,277077
1,17,0,59005
1,17,1,52150
1,17,2,47197
1,17,3,74733
1,17,4,121734
1,17,5,150667
1,17,6,108503
1,17,7,136217
1,17,8,200415
1,17,9,215293
1,17,10,167436
1,17,11,188723
1,17,12,282917
1,17,13,279205
1,17,14,240967
1,17,15,257185
1,18,0,9103
1,18,1,56549
1,18,2,67555
1,18,3,51123
1,18,4,100532
1,18,5,84112
1,18,6,110518
1,18,7,149609
1,18,8,217094
1,18,9,203139
1,18,10,223783
1,18,11,211191
1,18,12,290604
1,18,13,233807
1,18,14,268504
1,18,15,289237
1,19,0,56322
1,19,1,67373
1,19,2,43288
1,19,3,42841
1,19,4,83338
1,19,5,111673
1,19,6,120051
1,19,7,153583
1,19,8,217030
1,19,9,220964
1,19,10,228889
1,19,11,194461
1,19,12,263772
1,19,13,260754
1,19,14,246117
1,19,15,269335
1,20,0,49286
1,20,1,54713
1,20,2,41951
1,20,3,56282
1,20,4,145952
1,20,5,146823
1,20,6,151447
1,20,7,136253
1,20,8,160029
1,20,9,192952
1,20,10,217383
1,20,11,209787
1,20,12,281061
1,20,13,297899
1,20,14,239767
1,20,15,250827
1,21,0,65994
1,21,1,46963
1,21,2,2933
1,21,3,38392
1,21,4,117781
1,21,5,105126
1,21,6,82891
1,21,7,135536
1,21,8,217706
1,21,9,196108
1,21,10,217350
1,21,11,192613
1,21,12,231158
1,21,13,281843
1,21,14,305735
1,21,15,262883
1,22,0,44227
1,22,1,4763
1,22,2,13218
1,22,3,62583
1,22,4,79514
1,22,5,100013
1,22,6,130881
1,22,7,138125
1,22,8,198453
1,22,9,208935
1,22,10,211015
1,22,11,190569
1,22,12,246550
1,22,13,233148
1,22,14,286519
1,22,15,267405
1,23,0,66635
1,23,1,4109
1,23,2,48333
1,23,3,7028
1,23,4,129338
1,23,5,102671
1,23,6,85479
1,23,7,137573
1,23,8,168389
1,23,9,214637
1,23,10,198165
1,23,11,175205
1,23,12,249749
1,23,13,280524
1,23,14,283921
1,23,15,236134
1,24,0,12874
1,24,1,68745
1,24,2,13173
1,24,3,50537
1,24,4,142780
1,24,5,113525
1,24,6,136013
1,24,7,83755
1,24,8,185083
1,24,9,188429
1,24,10,203211
1,24,11,174582
1,24,12,304762
1,24,13,294586
1,24,14,237819
1,24,15,266787
1,25,0,53247
1,25,1,28326
1,25,2,53524
1,25,3,17885
1,25,4,144151
1,25,5,135985
1,25,6,102207
1,25,7,129767
1,25,8,158842
1,25,9,212736
1,25,10,185305
1,25,11,157981
1,25,12,286152
1,25,13,297261
1,25,14,273043
1,25,15,248281
1,26,0,12902
1,26,1,53396
1,26,2,13155
1,26,3,36996
1,26,4,94839
1,26,5,149429
1,26,6,97613
1,26,7,122169
1,26,8,216468
1,26,9,229395
1,26,10,189125
1,26,11,225121
1,26,12,254119
1,26,13,276089
1,26,14,279481
1,26,15,260387
1,27,0,751
1,27,1,65547
1,27,2,46425
1,27,3,545
1,27,4,149865
1,27,5,113485
1,27,6,107215
1,27,7,103533
1,27,8,167777
1,27,9,197419
1,27,10,194884
1,27,11,228983
1,27,12,241361
1,27,13,304205
1,27,14,302443
1,27,15,244965
1,28,0,68529
1,28,1,57795
1,28,2,63059
1,28,3,40292
1,28,4,87749
1,28,5,111599
1,28,6,116284
1,28,7,107361
1,28,8,173560
1,28,9,201826
1,28,10,207734
1,28,11,192607
1,28,12,293866
1,28,13,233186
1,28,14,283917
1,28,15,234141
1,29,0,41057
1,29,1,18195
1,29,2,64362
1,29,3,41469
1,29,4,145377
1,29,5,89177
1,29,6,128989
1,29,7,141956
1,29,8,229265
1,29,9,195413
1,29,10,227590
1,29,11,198923
1,29,12,259307
1,29,13,271523
1,29,14,280703
1,29,15,262883
1,30,0,36585
1,30,1,71281
1,30,2,31059
1,30,3,74737
1,30,4,147241
1,30,5,111001
1,30,6,79689
1,30,7,97904
1,30,8,229164
1,30,9,215986
1,30,10,182749
1,30,11,206630
1,30,12,258707
1,30,13,274167
1,30,14,285151
1,30,15,242432
1,31,0,44880
1,31,1,56529
1,31,2,15113
1,31,3,16501
1,31,4,121010
1,31,5,84129
1,31,6,107947
1,31,7,110000
1,31,8,211864
1,31,9,201220
1,31,10,208439
1,31,11,180430
1,31,12,247809
1,31,13,272925
1,31,14,283986
1,31,15,294283
1,32,0,60282
1,32,1,73143
1,32,2,47721
1,32,3,70941
1,32,4,128095
