0,0,0,0
0,1,0,0
0,2,0,0
0,3,0,0
0,4,0,0
0,5,0,0
0,6,0,0
0,7,0,0
0,8,0,0
0,9,0,0
0,10,0,0
0,11,0,0
0,12,0,0
0,13,0,0
0,14,0,0
0,15,0,0
0,16,0,0
0,17,0,0
0,18,0,0
0,19,0,0
0,20,0,0
0,21,0,0
0,22,0,0
0,23,0,0
0,24,0,0
0,25,0,0
0,26,0,0
0,27,0,0
0,28,0,0
0,29,0,0
0,30,0,0
0,31,0,0
0,32,0,0
0,33,0,0
0,34,0,0
0,35,0,0
0,36,0,0
0,37,0,0
0,38,0,0
0,39,0,0
0,40,0,0
0,41,0,0
0,42,0,0
0,43,0,0
0,44,0,0
0,45,0,0
0,46,0,0
0,47,0,0
0,48,0,0
0,49,0,0
0,50,0,0
0,51,0,0
0,52,0,0
0,53,0,0
0,54,0,0
0,55,0,0
0,56,0,0
0,57,0,0
0,58,0,0
0,59,0,0
0,60,0,0
0,61,0,0
0,62,0,0
0,63,0,0
0,64,0,0
0,65,0,0
0,66,0,0
0,67,0,0
0,68,0,0
0,69,0,0
0,70,0,0
0,71,0,0
0,72,0,0
0,73,0,0
0,74,0,0
0,75,0,0
0,76,0,0
0,77,0,0
0,78,0,0
0,79,0,0
0,80,0,0
0,81,0,0
0,82,0,0
0,83,0,0
0,84,0,0
0,85,0,0
0,86,0,0
0,87,0,0
0,88,0,0
0,89,0,0
0,90,0,0
0,91,0,0
0,92,0,0
0,93,0,0
0,94,0,0
0,95,0,0
0,96,0,0
0,97,0,0
0,98,0,0
1,99,0,56420
1,99,1,45609
1,99,2,1078
1,99,3,21606
1,99,4,152479
1,99,5,152480
1,99,6,104100
1,99,7,143290
1,99,8,211323
1,99,9,182613
1,99,10,176436
1,99,11,156047
1,99,12,304647
1,99,13,267833
1,99,14,276310
1,99,15,291808
1,100,0,73103
1,100,1,11775
1,100,2,62554
1,100,3,31355
1,100,4,87791
1,100,5,95537
1,100,6,141233
1,100,7,78692
1,100,8,182541
1,100,9,206395
1,100,10,223142
1,100,11,182281
1,100,12,236301
1,100,13,242849
1,100,14,262759
1,100,15,291808
1,101,0,45571
1,101,1,75742
1,101,2,1050
1,101,3,28791
1,101,4,84487
1,101,5,152600
1,101,6,120740
1,101,7,152195
1,101,8,224107
1,101,9,217181
1,101,10,224392
1,101,11,188671
1,101,12,243891
1,101,13,290761
1,101,14,266001
1,101,15,291808
1,102,0,74396
1,102,1,22661
1,102,2,38840
1,102,3,21651
1,102,4,96049
1,102,5,93603
1,102,6,105932
1,102,7,137553
1,102,8,208111
1,102,9,156379
1,102,10,212179
1,102,11,175323
1,102,12,259953
1,102,13,288173
1,102,14,285878
1,102,15,291808
1,103,0,45523
1,103,1,22661
1,103,2,21585
1,103,3,63265
1,103,4,95391
1,103,5,103359
1,103,6,146943
1,103,7,140113
1,103,8,169754
1,103,9,165994
1,103,10,207769
1,103,11,175323
1,103,12,301575
1,103,13,305532
1,103,14,285878
1,103,15,291808
1,104,0,1319
1,104,1,47665
1,104,2,35572
1,104,3,63869
1,104,4,115998
1,104,5,86038
1,104,6,114328
1,104,7,112600
1,104,8,181127
1,104,9,160319
1,104,10,171908
1,104,11,164981
1,104,12,254152
1,104,13,266475
1,104,14,266593
1,104,15,291808
1,105,0,27603
1,105,1,68095
1,105,2,43995
1,105,3,12743
1,105,4,117796
1,105,5,129578
1,105,6,148925
1,105,7,86904
1,105,8,212583
1,105,9,167941
1,105,10,188555
1,105,11,158602
1,105,12,297067
1,105,13,296582
1,105,14,253243
1,105,15,291808
1,106,0,41655
1,106,1,45755
1,106,2,17731
1,106,3,50499
1,106,4,128129
1,106,5,147401
1,106,6,89396
1,106,7,79287
1,106,8,220214
1,106,9,160289
1,106,10,168743
1,106,11,158028
1,106,12,248457
1,106,13,267766
1,106,14,284609
1,106,15,291808
1,107,0,12841
1,107,1,4037
1,107,2,61887
1,107,3,3715
1,107,4,139678
1,107,5,112169
1,107,6,94417
1,107,7,146484
1,107,8,227925
1,107,9,222881
1,107,10,197571
1,107,11,159915
1,107,12,240132
1,107,13,281209
1,107,14,255043
1,107,15,291808
1,108,0,1400
1,108,1,4769
1,108,2,27341
1,108,3,58152
1,108,4,98045
1,108,5,92425
1,108,6,129727
1,108,7,123473
1,108,8,164561
1,108,9,157643
1,108,10,161632
1,108,11,155493
1,108,12,268299
1,108,13,292011
1,108,14,256477
1,108,15,291808
1,109,0,34716
1,109,1,50877
1,109,2,62495
1,109,3,28645
1,109,4,142767
1,109,5,126318
1,109,6,103418
1,109,7,79981
1,109,8,218387
1,109,9,182076
1,109,10,171229
1,109,11,219361
1,109,12,257357
1,109,13,299199
1,109,14,271103
1,109,15,291808
1,110,0,8336
1,110,1,31035
1,110,2,49107
1,110,3,36329
1,110,4,82618
1,110,5,133353
1,110,6,103477
1,110,7,103564
1,110,8,211875
1,110,9,185259
1,110,10,214857
1,110,11,188100
1,110,12,247199
1,110,13,295952
1,110,14,260307
1,110,15,291808
1,111,0,61533
1,111,1,61661
1,111,2,36887
1,111,3,25453
1,111,4,104387
1,111,5,103857
1,111,6,129719
1,111,7,99138
1,111,8,204254
1,111,9,185271
1,111,10,171313
1,111,11,160571
1,111,12,249735
1,111,13,261319
1,111,14,296725
1,111,15,291808
1,112,0,28956
1,112,1,20094
1,112,2,54239
1,112,3,57453
1,112,4,123635
1,112,5,81573
1,112,6,90687
1,112,7,142051
1,112,8,211257
1,112,9,181314
1,112,10,224471
1,112,11,156736
1,112,12,295189
1,112,13,285752
1,112,14,265365
1,112,15,291808
1,113,0,33303
1,113,1,56601
1,113,2,2929
1,113,3,43462
1,113,4,80767
1,113,5,105873
1,113,6,78447
1,113,7,105538
1,113,8,213917
1,113,9,200532
1,113,10,211645
1,113,11,154759
1,113,12,279189
1,113,13,251119
1,113,14,263403
1,113,15,291808
1,114,0,67993
1,114,1,32859
1,114,2,38089
1,114,3,12083
1,114,4,103150
1,114,5,84708
1,114,6,84957
1,114,7,104894
1,114,8,203623
1,114,9,212115
1,114,10,203863
1,114,11,162546
1,114,12,289431
1,114,13,237614
1,114,14,248047
1,114,15,291808
1,115,0,36615
1,115,1,35464
1,115,2,58577
1,115,3,65189
1,115,4,94819
1,115,5,148126
1,115,6,146363
1,115,7,94038
1,115,8,168341
1,115,9,202495
1,115,10,181518
1,115,11,164433
1,115,12,279144
1,115,13,256175
1,115,14,292161
1,115,15,291808
1,116,0,63517
1,116,1,68659
1,116,2,4947
1,116,3,17155
1,116,4,99983
1,116,5,98844
1,116,6,86723
1,116,7,86360
1,116,8,170241
1,116,9,208207
1,116,10,180262
1,116,11,207293
1,116,12,285539
1,116,13,272237
1,116,14,272477
1,116,15,291808
1,117,0,9087
1,117,1,69946
1,117,2,11216
1,117,3,74771
1,117,4,91561
1,117,5,84737
1,117,6,97039
1,117,7,153549
1,117,8,213893
1,117,9,169239
1,117,10,189800
1,117,11,200948
1,117,12,293814
1,117,13,298449
1,117,14,244839
1,117,15,291808
1,118,0,12253
1,118,1,7258
1,118,2,27845
1,118,3,15992
1,118,4,88978
1,118,5,77017
1,118,6,113074
1,118,7,89537
1,118,8,187546
1,118,9,173704
1,118,10,159829
1,118,11,225875
1,118,12,299571
1,118,13,269674
1,118,14,230859
1,118,15,291808
1,119,0,22429
1,119,1,4095
1,119,2,21547
1,119,3,55647
1,119,4,85828
1,119,5,151962
1,119,6,81655
1,119,7,91430
1,119,8,179314
1,119,9,187828
1,119,10,212923
1,119,11,195105
1,119,12,293140
1,119,13,292795
1,119,14,251304
1,119,15,291808
1,120,0,61493
1,120,1,62389
